tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svIn,w_svTot,w_1stWon,w_2ndWon,w_SvGms,w_bpIn,w_bpTot,l_ace,l_df,l_svIn,l_svTot,l_1stWon,l_2ndWon,l_SvGms,l_bpIn,l_bpTot,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-403,Miami,Hard,32,A,,13,pavel-kotov,12,,Pavel Kotov,R,0,RUS,0.0,alexis-galarneau,,,Alexis Galarneau,R,0,CAN,0.0,4-6  6-2  6-1 .,3,Unknown,111,11,2,44,71,33,19,13,0,1,1,2,48,74,29,15,12,5,9,0,0,0,0
2025-410,Monte Carlo,Clay,32,A,,13,david-goffin,2,,David Goffin,R,0,BEL,0.0,yannick-hanfmann,,,Yannick Hanfmann,R,0,GER,0.0,7-5  4-6  6-4 .,3,Unknown,155,6,7,50,94,33,19,16,8,15,2,2,74,113,38,19,16,11,19,0,0,0,0
2025-375,Montpellier,Clay,32,A,,13,dominik-koepfer,,,Dominik Koepfer,R,0,GER,0.0,gregoire-barrere,,WC,Gregoire Barrere,R,0,FRA,0.0,6-4  7-6(5).,3,R32,95,2,4,37,64,25,15,11,0,3,6,2,52,81,42,10,11,7,9,0,0,0,0
2025-308,Munich,Clay,32,A,,13,miomir-kecmanovic,,,Miomir Kecmanovic,R,0,SRB,0.0,marcos-giron,,,Marcos Giron,R,0,USA,0.0,6-2 6-7(2) 7-6(9).,3,R32,174,4,2,78,121,55,26,16,4,5,8,3,75,126,54,26,16,10,13,0,0,0,0
2025-6932,Rio De Janeiro,Clay,32,A,,13,alexander-shevchenko,,,Alexander Shevchenko,R,0,KAZ,0.0,felipe-meligeni alves,,WC,Felipe Meligeni Alves,R,0,BRA,0.0,6-4  6-2 .,3,R32,85,10,1,38,60,22,13,9,4,7,3,2,35,58,19,6,9,9,15,0,0,0,0
2025-416,Rome,Clay,32,A,,13,jaime-faria,12,,Jaime Faria,R,0,POR,0.0,jerome-kym,,,Jerome Kym,R,0,SUI,0.0,4-6  7-6(5) 6-4 .,3,Unknown,153,7,3,61,107,40,26,16,2,6,8,2,66,114,46,23,16,11,15,0,0,0,0
2025-407,Rotterdam,Hard,32,A,,13,mattia-bellucci,,Q,Mattia Bellucci,R,0,ITA,0.0,mees-rottgering,,WC,Mees Rottgering,R,0,NED,0.0,6-3  6-2 .,3,R32,102,10,4,39,59,31,9,9,5,6,0,2,40,70,23,13,8,5,9,0,0,0,0
2025-440,S Hertogenbosch,Grass,32,A,,13,gabriel-diallo,,,Gabriel Diallo,R,0,CAN,0.0,aleksandar-vukic,,,Aleksandar Vukic,R,0,AUS,0.0,7-5  7-6(2).,3,R32,92,13,0,54,77,41,15,12,4,4,8,3,36,64,30,15,12,0,1,0,0,0,0
2025-8996,Santiago,Clay,32,A,,13,gustavo-heide,,Q,Gustavo Heide,R,0,BRA,0.0,thiago-seyboth wild,,,Thiago Seyboth Wild,R,0,BRA,0.0,7-5  6-2 .,3,R32,104,7,4,39,62,29,17,10,3,3,5,6,45,77,31,14,10,4,7,0,0,0,0
2025-321,Stuttgart,Clay,32,A,,13,jan-lennard-struff,,WC,Jan-Lennard Struff,R,0,GER,0.0,matteo-arnaldi,,,Matteo Arnaldi,R,0,ITA,0.0,6-4  6-4 .,3,R32,73,3,3,38,65,26,14,10,2,4,10,3,31,54,28,13,10,1,1,0,0,0,0
2025-421,Toronto,Hard,32,A,,13,james-duckworth,4,,James Duckworth,R,0,AUS,0.0,justin-boulais,31/WC,,Justin Boulais,R,0,CAN,0.0,6-3  6-1 .,3,Unknown,70,9,2,24,37,21,7,8,0,1,3,5,39,65,20,10,8,5,10,0,0,0,0
2025-439,Umag,Clay,32,A,,13,francesco-passaro,,,Francesco Passaro,R,0,ITA,0.0,matej-dodig,,WC,Matej Dodig,R,0,CRO,0.0,4-6  6-1  6-2 .,3,R32,117,2,3,40,63,28,10,12,3,7,2,1,54,81,37,19,13,2,3,0,0,0,0
2025-418,Washington,Clay,32,A,,13,beibit-zhukayev,,,Beibit Zhukayev,R,0,KAZ,0.0,andrea-vavassori,Alt,,Andrea Vavassori,R,0,ITA,0.0,7-5 6-7(9) 6-4 .,3,Unknown,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-422,Cincinnati,Hard,32,A,,13,valentin-royer,12,,Valentin Royer,R,0,FRA,0.0,juan pablo-ficovich,,,Juan Pablo Ficovich,R,0,ARG,0.0,6-1  6-2 .,3,Unknown,68,6,4,27,52,22,14,8,2,2,0,0,31,43,15,6,7,3,7,0,0,0,0
2025-9900,Perth Sydney,Hard,32,A,,13,alexander-zverev,11,,Alexander Zverev,R,0,GER,0.0,thiago-monteiro,13,,Thiago Monteiro,R,0,BRA,0.0,6-4  6-4 .,3,Unknown,77,11,3,63,32,91,58,10,0,0,5,1,60,32,75,52,10,50,2,0,0,0,0
2025-807,Acapulco,Hard,32,A,,12,gabriel-diallo,6,,Gabriel Diallo,R,0,CAN,0.0,mattia-bellucci,1,,Mattia Bellucci,R,0,ITA,0.0,6-1  6-0 .,3,Unknown,70,1,3,32,60,19,7,6,6,11,4,0,22,35,20,9,7,0,0,0,0,0,0
2025-8998,Adelaide,Hard,32,A,,12,adam-walton,,,Adam Walton,R,0,AUS,0.0,rinky-hijikata,3,,Rinky Hijikata,R,0,AUS,0.0,1-6  7-6(4) 6-4 .,3,Unknown,141,9,6,57,92,44,17,15,5,7,4,3,56,96,44,15,14,6,9,0,0,0,0
2025-301,Auckland,Hard,32,A,,12,sumit-nagal,8,,Sumit Nagal,R,0,IND,0.0,adrian-mannarino,1,,Adrian Mannarino,R,0,FRA,0.0,7-6(5) 6-3 .,3,Unknown,107,5,2,37,66,22,15,10,5,9,2,0,47,74,33,12,11,7,10,0,0,0,0
2025-425,Barcelona,Clay,32,A,,12,daniel-rincon,,WC,Daniel Rincon,R,0,ESP,0.0,benjamin-bonzi,1,,Benjamin Bonzi,R,0,FRA,0.0,6-2  6-4 .,3,Unknown,82,2,4,34,59,16,14,9,3,8,5,2,28,56,23,13,9,0,2,0,0,0,0
2025-316,Bastad,Clay,32,A,,12,filip-misolic,1,,Filip Misolic,R,0,AUT,0.0,olle-wallin,,WC,Olle Wallin,R,0,SWE,0.0,7-6(2) 6-2 .,3,Unknown,74,8,0,38,54,30,9,10,2,4,5,0,33,59,19,14,10,3,7,0,0,0,0
2025-339,Brisbane,Hard,32,A,,12,yoshihito-nishioka,1,,Yoshihito Nishioka,R,0,JPN,0.0,alex-bolt,,,Alex Bolt,R,0,AUS,0.0,6-2  7-6(4).,3,Unknown,99,6,0,36,59,29,16,10,2,2,9,3,51,89,33,19,10,10,12,0,0,0,0
2025-4462,Bucharest,Clay,32,A,,12,filip-misolic,7/Alt,,Filip Misolic,R,0,AUT,0.0,ugo-blanchet,3,,Ugo Blanchet,R,0,FRA,0.0,6-2  6-2 .,3,Unknown,66,1,2,32,50,18,6,8,2,6,3,1,17,37,15,18,8,1,1,0,0,0,0
2025-506,Buenos Aires,Clay,32,A,,12,francesco-passaro,1,,Francesco Passaro,R,0,ITA,0.0,juan bautista-torres,,WC,Juan Bautista Torres,R,0,ARG,0.0,2-6  7-6(6) 6-1 .,3,Unknown,142,0,2,70,97,42,14,13,4,8,1,1,72,91,52,4,14,6,11,0,0,0,0
2025-424,Dallas,Hard,32,A,,12,ethan-quinn,7,,Ethan Quinn,R,0,USA,0.0,james-duckworth,1,,James Duckworth,R,0,AUS,0.0,7-6(4) 7-5 .,3,Unknown,106,7,1,50,77,37,15,12,5,6,5,2,41,68,35,20,12,3,3,0,0,0,0
2025-499,Delray Beach,Clay,32,A,,12,tristan-boyer,1,,Tristan Boyer,R,0,USA,0.0,murphy-cassone,Alt,,Murphy Cassone,R,0,USA,0.0,6-4  6-2 .,3,Unknown,111,4,4,61,99,40,19,9,8,8,4,2,40,60,26,9,9,3,6,0,0,0,0
2025-451,Doha,Hard,32,A,,12,quentin-halys,1,,Quentin Halys,R,0,FRA,0.0,stan-wawrinka,,,Stan Wawrinka,R,0,SUI,0.0,7-6(6) 1-6  6-3 .,3,Unknown,123,15,3,59,96,47,14,14,4,6,4,2,44,86,36,23,14,1,2,0,0,0,0
2025-495,Dubai,Hard,32,A,,12,roman-safiullin,1,,Roman Safiullin,R,0,RUS,0.0,otto-virtanen,7,,Otto Virtanen,R,0,FIN,0.0,6-3  7-6(5).,3,Unknown,90,10,4,37,64,33,14,11,1,2,11,2,46,70,32,12,10,1,3,0,0,0,0
2025-741,Eastbourne,Hard,32,A,,12,mattia-bellucci,1,,Mattia Bellucci,R,0,ITA,0.0,chun-hsin-tseng,5,,Chun-Hsin Tseng,R,0,TPE,0.0,6-2  6-1 .,3,Unknown,60,6,1,31,46,25,10,8,1,1,1,1,27,40,15,4,7,0,4,0,0,0,0
2025-322,Geneva,Hard,32,A,,12,cameron-norrie,2,,Cameron Norrie,R,0,GBR,0.0,jenson-brooksby,8,,Jenson Brooksby,R,0,USA,0.0,6-4  6-1 .,3,Unknown,75,3,3,35,52,27,8,9,2,3,0,3,36,53,21,5,8,8,12,0,0,0,0
2025-314,Gstaad,Clay,32,A,,12,francesco-passaro,1,,Francesco Passaro,R,0,ITA,0.0,gonzalo-bueno,Alt,,Gonzalo Bueno,R,0,PER,0.0,6-3  6-4 .,3,Unknown,83,6,6,45,72,34,16,10,1,1,0,1,36,51,24,9,9,3,5,0,0,0,0
2025-500,Halle,Grass,32,A,,12,benjamin-bonzi,1,,Benjamin Bonzi,R,0,FRA,0.0,li-tu,Alt,,Li Tu,R,0,AUS,0.0,6-4  7-6(7).,3,Unknown,95,6,1,48,68,40,9,11,3,4,7,4,36,67,25,20,11,0,2,0,0,0,0
2025-414,Hamburg,Clay,32,A,,12,aleksandar-kovacevic,2,,Aleksandar Kovacevic,R,0,USA,0.0,vitaliy-sachko,8,,Vitaliy Sachko,R,0,UKR,0.0,6-1  6-3 .,3,Unknown,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-336,Hong Kong,Hard,32,A,,12,marc-andrea-huesler,,,Marc-Andrea Huesler,R,0,SUI,0.0,pavel-kotov,1,,Pavel Kotov,R,0,RUS,0.0,7-6(7) 6-4 .,3,Unknown,104,4,2,51,80,33,17,11,6,8,9,2,49,67,39,9,11,0,1,0,0,0,0
2025-717,Houston,Clay,32,A,,12,mitchell-krueger,2,,Mitchell Krueger,R,0,USA,0.0,patrick-zahraj,8/Alt,,Patrick Zahraj,R,0,GER,0.0,7-6(5) 5-3 RET.,3,Unknown,113,5,4,52,78,31,12,10,9,13,4,4,32,62,20,13,10,3,8,0,0,0,0
2025-404,Indian Wells,Hard,32,A,,12,pavel-kotov,13,,Pavel Kotov,R,0,RUS,0.0,coleman-wong,,,Coleman Wong,R,0,HKG,0.0,7-6(5) 5-7  6-1 .,3,Unknown,142,2,4,58,96,36,23,15,1,5,1,2,67,100,48,17,16,3,6,0,0,0,0
2025-319,Kitzbuhel,Clay,32,A,,12,jan-lennard-struff,1,,Jan-Lennard Struff,R,0,GER,0.0,jurij-rodionov,7,,Jurij Rodionov,R,0,AUT,0.0,6-3  7-6(4).,3,Unknown,82,13,6,49,86,36,22,11,8,8,6,1,38,58,29,11,10,2,3,0,0,0,0
2025-311,London,Grass,32,A,,12,aleksandar-vukic,6,,Aleksandar Vukic,R,0,AUS,0.0,adam-walton,,,Adam Walton,R,0,AUS,0.0,6-4  6-4 .,3,Unknown,84,3,4,43,71,31,12,10,9,11,9,3,45,68,36,10,10,6,6,0,0,0,0
2025-7480,Los Cabos,Hard,32,A,,12,alan-magadan,Alt,,Alan Magadan,R,0,MEX,0.0,mark-lajal,1,,Mark Lajal,R,0,EST,0.0,6-3  6-2 .,3,Unknown,86,4,8,35,66,21,10,8,9,14,4,3,24,47,18,14,9,2,4,0,0,0,0
2025-1536,Madrid,Clay,32,A,,12,jerome-kym,,,Jerome Kym,R,0,SUI,0.0,mackenzie-mcdonald,13,,Mackenzie McDonald,R,0,USA,0.0,6-4 0-2 RET.,3,Unknown,61,4,4,26,43,19,5,6,4,6,5,1,36,46,25,6,6,1,1,0,0,0,0
2025-8994,Mallorca,Grass,32,A,,12,bernard-tomic,,,Bernard Tomic,R,0,AUS,0.0,aleksandar-kovacevic,1,,Aleksandar Kovacevic,R,0,USA,0.0,7-6(2) 6-3 .,3,Unknown,90,10,4,46,69,33,10,10,4,6,15,1,60,83,43,11,11,9,10,0,0,0,0
2025-360,Marrakech,Clay,32,A,,12,kamil-majchrzak,1,,Kamil Majchrzak,R,0,POL,0.0,sumit-nagal,5,,Sumit Nagal,R,0,IND,0.0,7-5  6-1 .,3,Unknown,96,5,1,36,57,28,12,10,2,3,1,2,47,71,30,7,9,14,18,0,0,0,0
2025-496,Marseille,Hard,32,A,,12,hugo-grenier,,,Hugo Grenier,R,0,FRA,0.0,lukas-klein,5,,Lukas Klein,R,0,SVK,0.0,2-6  7-6(8) 7-5 .,3,Unknown,139,13,8,70,114,51,17,16,5,9,8,2,57,86,43,18,16,2,5,0,0,0,0
2025-403,Miami,Hard,32,A,,12,billy-harris,13,,Billy Harris,R,0,GBR,0.0,mikael-ymer,,WC,Mikael Ymer,R,0,SWE,0.0,6-7(6) 7-6(5) 6-3 .,3,Unknown,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-410,Monte Carlo,Clay,32,A,,12,daniel-altmaier,,,Daniel Altmaier,R,0,GER,0.0,jaume-munar,3,,Jaume Munar,R,0,ESP,0.0,7-5  3-6  7-5 .,3,Unknown,166,0,2,72,101,43,16,17,3,9,7,6,52,98,37,19,16,4,9,0,0,0,0
2025-375,Montpellier,Clay,32,A,,12,aleksandar-kovacevic,1,,Aleksandar Kovacevic,R,0,USA,0.0,pablo-carreno busta,7,,Pablo Carreno Busta,R,0,ESP,0.0,6-3  7-6(4).,3,Unknown,100,10,1,45,64,40,10,11,2,2,4,0,46,77,35,14,10,6,7,0,0,0,0
2025-308,Munich,Clay,32,A,,12,learner-tien,2,,Learner Tien,R,0,USA,0.0,botic-van de zandschulp,7,,Botic van de Zandschulp,R,0,NED,0.0,6-2  6-2 .,3,Unknown,76,1,1,29,50,22,10,8,3,4,0,4,26,54,16,8,8,3,8,0,0,0,0
2025-6932,Rio De Janeiro,Clay,32,A,,12,tomas-barrios vera,,,Tomas Barrios Vera,R,0,CHI,0.0,camilo-ugo carabelli,1,,Camilo Ugo Carabelli,R,0,ARG,0.0,5-7  6-2  7-6(12).,3,Unknown,191,2,2,89,114,56,13,16,8,13,5,0,61,102,46,22,16,3,7,0,0,0,0
2025-416,Rome,Clay,32,A,,12,nishesh-basavareddy,13,,Nishesh Basavareddy,R,0,USA,0.0,mitchell-krueger,,,Mitchell Krueger,R,0,USA,0.0,7-5  6-1 .,3,Unknown,125,4,0,40,59,26,9,9,3,6,6,5,70,102,47,14,10,16,16,0,0,0,0
2025-407,Rotterdam,Hard,32,A,,12,constant-lestienne,7,,Constant Lestienne,R,0,FRA,0.0,daniel-altmaier,2,,Daniel Altmaier,R,0,GER,0.0,7-6(3) 6-4 .,3,Unknown,128,7,5,53,97,34,22,11,7,9,1,0,48,76,37,14,11,7,8,0,0,0,0
2025-440,S Hertogenbosch,Grass,32,A,,12,mark-lajal,8,,Mark Lajal,R,0,EST,0.0,reilly-opelka,2,,Reilly Opelka,R,0,USA,0.0,7-6(3) 6-3 .,3,Unknown,75,8,2,36,57,28,14,10,0,1,6,0,43,59,37,12,11,0,0,0,0,0,0
2025-8996,Santiago,Clay,32,A,,12,juan manuel-cerundolo,1,,Juan Manuel Cerundolo,R,0,ARG,0.0,orlando-luz,Alt,,Orlando Luz,R,0,BRA,0.0,6-3  6-2 .,3,Unknown,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-321,Stuttgart,Clay,32,A,,12,james-duckworth,1,,James Duckworth,R,0,AUS,0.0,nikoloz-basilashvili,5,,Nikoloz Basilashvili,R,0,GEO,0.0,6-7(4) 7-6(5) 6-3 .,3,Unknown,129,18,3,64,91,58,17,17,2,3,10,3,51,101,40,32,16,0,2,0,0,0,0
2025-421,Toronto,Hard,32,A,,12,valentin-royer,5,,Valentin Royer,R,0,FRA,0.0,alvin nicholas-tudorica,29/WC,,Alvin Nicholas Tudorica,R,0,CAN,0.0,6-2  6-3 .,3,Unknown,63,8,3,28,50,25,13,9,1,1,3,4,26,47,16,11,8,5,8,0,0,0,0
2025-439,Umag,Clay,32,A,,12,pablo-llamas ruiz,PR,,Pablo Llamas Ruiz,R,0,ESP,0.0,andrea-pellegrino,1,,Andrea Pellegrino,R,0,ITA,0.0,6-3  6-4 .,3,Unknown,73,1,1,40,50,22,4,9,2,6,2,1,37,48,30,4,10,1,3,0,0,0,0
2025-418,Washington,Clay,32,A,,12,zachary-svajda,6,,Zachary Svajda,R,0,USA,0.0,bernard-tomic,,WC,Bernard Tomic,R,0,AUS,0.0,7-5  6-1 .,3,Unknown,65,14,3,32,55,28,11,10,1,2,8,0,29,57,16,14,9,3,7,0,0,0,0
2025-422,Cincinnati,Hard,32,A,,12,nikoloz-basilashvili,13,,Nikoloz Basilashvili,R,0,GEO,0.0,christopher-eubanks,,,Christopher Eubanks,R,0,USA,0.0,6-4  4-6  7-6(2).,3,Unknown,120,18,5,57,89,44,20,16,2,3,19,9,54,101,44,28,16,3,4,0,0,0,0
2025-807,Acapulco,Hard,32,A,,11,adam-walton,7,,Adam Walton,R,0,AUS,0.0,aleksandar-kovacevic,2,,Aleksandar Kovacevic,R,0,USA,0.0,3-6  6-2  6-3 .,3,Unknown,122,9,7,54,89,39,17,13,6,9,10,0,59,76,44,10,13,1,2,0,0,0,0
2025-8998,Adelaide,Hard,32,A,,11,benjamin-bonzi,4,,Benjamin Bonzi,R,0,FRA,0.0,james-mccabe,,WC,James McCabe,R,0,AUS,0.0,6-3  4-6  6-3 .,3,Unknown,135,2,4,51,87,39,15,14,6,9,8,4,54,85,34,16,14,3,8,0,0,0,0
2025-301,Auckland,Hard,32,A,,11,zizou-bergs,2,,Zizou Bergs,R,0,BEL,0.0,francisco-comesana,5,,Francisco Comesana,R,0,ARG,0.0,3-6  6-4  6-3 .,3,Unknown,138,5,3,52,81,36,15,14,3,6,5,6,60,96,38,17,14,6,10,0,0,0,0
2025-425,Barcelona,Clay,32,A,,11,damir-dzumhur,3,,Damir Dzumhur,R,0,BIH,0.0,max-alcala gurri,,WC,Max Alcala Gurri,R,0,ESP,0.0,7-6(4) 6-0 .,3,Unknown,94,1,2,34,51,24,10,9,3,5,0,5,44,66,19,11,9,3,8,0,0,0,0
2025-316,Bastad,Clay,32,A,,11,andrea-pellegrino,3,,Andrea Pellegrino,R,0,ITA,0.0,timofey-skatov,7,,Timofey Skatov,R,0,KAZ,0.0,6-3  6-2 .,3,Unknown,80,3,0,25,43,19,10,8,1,3,3,1,31,49,14,7,9,2,8,0,0,0,0
2025-339,Brisbane,Hard,32,A,,11,benjamin-bonzi,2,,Benjamin Bonzi,R,0,FRA,0.0,james-mccabe,,WC,James McCabe,R,0,AUS,0.0,6-3  6-2 .,3,Unknown,70,2,1,28,50,23,14,9,0,0,2,0,30,48,20,6,8,4,7,0,0,0,0
2025-4462,Bucharest,Clay,32,A,,11,timofey-skatov,4,,Timofey Skatov,R,0,KAZ,0.0,radu-albot,5,,Radu Albot,R,0,MDA,0.0,6-1  7-6(3).,3,Unknown,101,4,1,48,69,30,14,10,6,8,1,4,41,63,24,7,9,5,9,0,0,0,0
2025-506,Buenos Aires,Clay,32,A,,11,laslo-djere,6,,Laslo Djere,R,0,SRB,0.0,federico-coria,3,,Federico Coria,R,0,ARG,0.0,6-2  6-4 .,3,Unknown,87,1,4,42,65,27,9,9,4,7,4,2,32,50,27,12,9,3,3,0,0,0,0
2025-424,Dallas,Hard,32,A,,11,christopher-eubanks,2,,Christopher Eubanks,R,0,USA,0.0,jack-pinnington jones,Alt,,Jack Pinnington Jones,R,0,GBR,0.0,6-3  6-1 .,3,Unknown,56,5,0,37,45,27,6,8,1,1,4,3,25,40,15,6,8,2,6,0,0,0,0
2025-499,Delray Beach,Clay,32,A,,11,james-trotter,8,,James Trotter,R,0,JPN,0.0,taro-daniel,2,,Taro Daniel,R,0,JPN,0.0,6-7(4) 7-5  6-3 .,3,Unknown,166,2,0,89,128,54,22,17,7,12,10,3,53,87,41,23,16,4,6,0,0,0,0
2025-451,Doha,Hard,32,A,,11,christopher-o'connell,2,,Christopher O'Connell,R,0,AUS,0.0,pavel-kotov,7,,Pavel Kotov,R,0,RUS,0.0,6-4  6-2 .,3,Unknown,81,6,1,30,52,23,15,9,3,4,0,0,38,56,20,8,9,3,7,0,0,0,0
2025-495,Dubai,Hard,32,A,,11,quentin-halys,2,,Quentin Halys,R,0,FRA,0.0,pavel-kotov,8,,Pavel Kotov,R,0,RUS,0.0,7-6(3) 7-5 .,3,Unknown,119,11,3,53,92,40,20,12,3,3,12,5,52,82,43,9,12,4,5,0,0,0,0
2025-741,Eastbourne,Hard,32,A,,11,aleksandar-vukic,3,,Aleksandar Vukic,R,0,AUS,0.0,jenson-brooksby,,,Jenson Brooksby,R,0,USA,0.0,7-5  6-3 .,3,Unknown,83,5,1,39,59,31,10,11,1,3,3,3,46,65,25,9,10,6,10,0,0,0,0
2025-322,Geneva,Hard,32,A,,11,sebastian-ofner,6,,Sebastian Ofner,R,0,AUT,0.0,reilly-opelka,3,,Reilly Opelka,R,0,USA,0.0,7-5  7-6(2).,3,Unknown,96,12,4,51,84,38,13,12,8,11,5,4,38,73,33,19,12,1,3,0,0,0,0
2025-314,Gstaad,Clay,32,A,,11,marco-trungelliti,3,,Marco Trungelliti,R,0,ARG,0.0,henry-bernet,,WC,Henry Bernet,R,0,SUI,0.0,7-5 6-7(2) 6-4 .,3,Unknown,164,4,6,81,120,60,17,17,14,16,6,3,72,106,50,18,17,3,7,0,0,0,0
2025-500,Halle,Grass,32,A,,11,laslo-djere,2,,Laslo Djere,R,0,SRB,0.0,jesper-de jong,6,,Jesper de Jong,R,0,NED,0.0,6-4  6-0 .,3,Unknown,67,7,1,35,52,26,10,8,2,3,3,5,30,58,20,7,8,6,11,0,0,0,0
2025-414,Hamburg,Clay,32,A,,11,raphael-collignon,4,,Raphael Collignon,R,0,BEL,0.0,daniel-dutra da silva,,,Daniel Dutra da Silva,R,0,BRA,0.0,6-2  6-3 .,3,Unknown,66,4,6,24,42,18,10,8,1,3,1,2,31,52,14,8,9,1,7,0,0,0,0
2025-336,Hong Kong,Hard,32,A,,11,gabriel-diallo,2,,Gabriel Diallo,R,0,CAN,0.0,hugo-grenier,8,,Hugo Grenier,R,0,FRA,0.0,4-6  6-1  7-5 .,3,Unknown,112,11,0,62,79,47,12,15,0,1,7,3,55,75,37,12,14,4,7,0,0,0,0
2025-717,Houston,Clay,32,A,,11,corentin-denolly,,,Corentin Denolly,R,0,FRA,0.0,adrian-mannarino,3/Alt,,Adrian Mannarino,R,0,FRA,0.0,6-4  5-7  7-6(5).,3,Unknown,175,11,7,61,113,48,25,17,1,4,3,3,89,129,61,18,17,16,19,0,0,0,0
2025-404,Indian Wells,Hard,32,A,,11,michael-mmoh,PR,,Michael Mmoh,R,0,USA,0.0,billy-harris,14,,Billy Harris,R,0,GBR,0.0,6-3  6-2 .,3,Unknown,86,4,3,27,46,20,10,9,0,2,0,0,53,70,26,6,8,9,14,0,0,0,0
2025-319,Kitzbuhel,Clay,32,A,,11,yannick-hanfmann,2,,Yannick Hanfmann,R,0,GER,0.0,andrej-martin,Alt,,Andrej Martin,R,0,SVK,0.0,6-1  6-3 .,3,Unknown,67,4,0,29,41,24,8,8,0,0,0,5,36,66,19,15,8,5,9,0,0,0,0
2025-311,London,Grass,32,A,,11,alex-bolt,Alt,,Alex Bolt,R,0,AUS,0.0,christopher-o'connell,7,,Christopher O'Connell,R,0,AUS,0.0,3-6  7-6(4) 6-3 .,3,Unknown,133,12,2,65,105,48,25,16,5,7,18,1,63,98,46,23,14,5,6,0,0,0,0
2025-7480,Los Cabos,Hard,32,A,,11,nicolas-mejia,5,,Nicolas Mejia,R,0,COL,0.0,murphy-cassone,2,,Murphy Cassone,R,0,USA,0.0,6-3  7-5 .,3,Unknown,102,3,5,38,64,28,10,10,3,6,3,1,42,64,35,10,11,2,3,0,0,0,0
2025-1536,Madrid,Clay,32,A,,11,hugo-dellien,14,,Hugo Dellien,R,0,BOL,0.0,adrian-mannarino,,,Adrian Mannarino,R,0,FRA,0.0,6-3  7-6(8).,3,Unknown,101,1,0,40,63,24,13,10,2,5,2,0,48,69,28,16,11,2,4,0,0,0,0
2025-8994,Mallorca,Grass,32,A,,11,ethan-quinn,7,,Ethan Quinn,R,0,USA,0.0,vit-kopriva,2,,Vit Kopriva,R,0,CZE,0.0,5-7  7-5  7-6(5).,3,Unknown,179,6,4,72,121,45,29,18,9,13,11,12,67,118,56,20,18,7,11,0,0,0,0
2025-360,Marrakech,Clay,32,A,,11,federico-coria,2,,Federico Coria,R,0,ARG,0.0,calvin-hemery,,,Calvin Hemery,R,0,FRA,0.0,6-4  6-2 .,3,Unknown,87,2,1,39,50,30,7,9,0,0,0,5,23,54,16,15,9,4,7,0,0,0,0
2025-496,Marseille,Hard,32,A,,11,clement-chidekh,,,Clement Chidekh,R,0,FRA,0.0,luca-van assche,6,,Luca Van Assche,R,0,FRA,0.0,6-4  4-6  7-5 .,3,Unknown,169,6,7,57,112,39,27,16,8,12,13,2,82,116,50,16,16,8,13,0,0,0,0
2025-403,Miami,Hard,32,A,,11,thiago agustin-tirante,,,Thiago Agustin Tirante,R,0,ARG,0.0,dusan-lajovic,14,,Dusan Lajovic,R,0,SRB,0.0,6-4  6-3 .,3,Unknown,86,7,0,36,60,27,15,9,4,4,2,2,45,62,32,4,10,3,6,0,0,0,0
2025-410,Monte Carlo,Clay,32,A,,11,mariano-navone,4,,Mariano Navone,R,0,ARG,0.0,chun-hsin-tseng,Alt,,Chun-Hsin Tseng,R,0,TPE,0.0,6-3  6-1 .,3,Unknown,76,2,2,26,46,16,15,8,4,5,0,2,31,54,15,10,8,0,5,0,0,0,0
2025-375,Montpellier,Clay,32,A,,11,alibek-kachmazov,,,Alibek Kachmazov,R,0,RUS,0.0,hugo-grenier,3,,Hugo Grenier,R,0,FRA,0.0,6-7(4) 6-2  6-1 .,3,Unknown,159,10,9,63,102,42,14,14,5,11,10,2,73,124,48,28,13,14,15,0,0,0,0
2025-308,Munich,Clay,32,A,,11,alexander-bublik,3,,Alexander Bublik,R,0,KAZ,0.0,diego-dedura,,WC,Diego Dedura,R,0,GER,0.0,6-3  6-3 .,3,Unknown,65,2,0,37,54,26,9,9,0,2,0,0,34,52,18,7,9,5,10,0,0,0,0
2025-6932,Rio De Janeiro,Clay,32,A,,11,juan manuel-cerundolo,,,Juan Manuel Cerundolo,R,0,ARG,0.0,jaime-faria,3,,Jaime Faria,R,0,POR,0.0,5-7  6-4  6-4 .,3,Unknown,161,4,3,58,100,41,21,16,3,7,6,2,59,92,42,18,16,3,6,0,0,0,0
2025-416,Rome,Clay,32,A,,11,thiago-seyboth wild,14,,Thiago Seyboth Wild,R,0,BRA,0.0,pierluigi-basile,,WC,Pierluigi Basile,R,0,ITA,0.0,6-2  6-3 .,3,Unknown,68,2,4,35,55,19,9,9,6,10,0,1,23,40,21,11,8,0,0,0,0,0,0
