tourney_name,winner_name,loser_name,score
Madrid,Reilly Opelka(PR),Rinky Hijikata(LL),score_simulé
Madrid,Lorenzo Sonego,Miomir Kecmanovic,score_simulé
Madrid,Jan-Lennard Struff,Botic van de Zandschulp(LL),score_simulé
Madrid,Roberto Bautista Agut,Jaume Munar,score_simulé
Madrid,Benjamin Bonzi,Marin Cilic(WC),score_simulé
Madrid,Nuno Borges,Pablo Carreno Busta(WC),score_simulé
Madrid,Alexander Bublik,Alex Michelsen,score_simulé
Madrid,Juan Manuel Cerundolo(Q),Aleksandar Kovacevic,score_simulé
Madrid,Federico Cina(WC),Coleman Wong(WC),score_simulé
Madrid,Flavio Cobolli,Fabian Marozsan,score_simulé
Madrid,Francisco Comesana,Pedro Martinez,score_simulé
Madrid,Laslo Djere,Fabio Fognini(Q),score_simulé
Madrid,Harold Mayot(Q),Corentin Moutet,score_simulé
Madrid,Gael Monfils,Borna Gojo(Q),score_simulé
Madrid,Mariano Navone,Giovanni Mpetshi Perricard,score_simulé
Madrid,Christopher O'Connell,Camilo Ugo Carabelli,score_simulé
Madrid,Sebastian Ofner(PR),Hugo Gaston(Q),score_simulé
Madrid,Ethan Quinn(Q),Dusan Lajovic(Q),score_simulé
Madrid,Arthur Rinderknech,Roman Safiullin,score_simulé
Madrid,Daniel Altmaier(1),Daniel Elahi Galan(24),score_simulé
Madrid,Jacob Fearnley(2),Hugo Dellien(14),score_simulé
Madrid,Borna Coric(20),Gabriel Diallo(3),score_simulé
Madrid,Hugo Gaston(4),Luca Nardi(15),score_simulé
Madrid,Fabio Fognini(22),Rinky Hijikata(5),score_simulé
Madrid,Juan Manuel Cerundolo,Botic van de Zandschulp(6),score_simulé
Madrid,Elmer Moller,Kamil Majchrzak(8),score_simulé
Madrid,Ethan Quinn,Thiago Monteiro(9),score_simulé
Madrid,Vit Kopriva(11),Valentin Royer(23),score_simulé
Madrid,Dusan Lajovic(12),Cristian Garin,score_simulé
Madrid,Borna Gojo(PR),Jerome Kym,score_simulé
Madrid,Harold Mayot,Tristan Boyer,score_simulé
Madrid,Daniel Altmaier(1),Luca Van Assche(WC),score_simulé
Madrid,Jacob Fearnley(2),Pavel Kotov,score_simulé
Madrid,Gabriel Diallo(3),Nicolas Moreno De Alboran,score_simulé
Madrid,Hugo Gaston(4),Yannick Hanfmann,score_simulé
Madrid,Rinky Hijikata(5),Lloyd Harris,score_simulé
Madrid,Botic van de Zandschulp(6),Moise Kouame(WC),score_simulé
Madrid,Borna Gojo(PR),Marton Fucsovics(7),score_simulé
Madrid,Kamil Majchrzak(8),Darwin Blanch(WC),score_simulé
Madrid,Thiago Monteiro(9),Mitchell Krueger,score_simulé
Madrid,Tristan Boyer,Jesper de Jong(10),score_simulé
Madrid,Vit Kopriva(11),Roman Andres Burruchaga,score_simulé
Madrid,Dusan Lajovic(12),Thiago Agustin Tirante,score_simulé
Madrid,Jerome Kym,Mackenzie McDonald(13),score_simulé
Madrid,Hugo Dellien(14),Adrian Mannarino,score_simulé
Madrid,Luca Nardi(15),Manas Dhamne(WC),score_simulé
Madrid,Cristian Garin,Chun-Hsin Tseng(16),score_simulé
Madrid,Harold Mayot,Alexander Shevchenko(17),score_simulé
Madrid,Ethan Quinn,Billy Harris(18),score_simulé
Madrid,Elmer Moller,Nishesh Basavareddy(19),score_simulé
Madrid,Borna Coric(20),Otto Virtanen,score_simulé
Madrid,Juan Manuel Cerundolo,Thiago Seyboth Wild(21),score_simulé
Madrid,Fabio Fognini(22),Alexander Ritschard,score_simulé
Madrid,Valentin Royer(23),Taro Daniel,score_simulé
Madrid,Daniel Elahi Galan(24),Diego Dedura(WC),score_simulé
